timestamp,count,day_of_week,hour
2025-05-26 17:37:02.166033+03:00,2.8499999999999996,0,17
2025-05-26 17:40:02.227640+03:00,2.8499999999999996,0,17
2025-05-26 17:43:02.200946+03:00,2.8499999999999996,0,17
2025-05-26 17:46:02.376270+03:00,2.8499999999999996,0,17
2025-05-26 17:49:02.152350+03:00,2.8499999999999996,0,17
2025-05-26 17:52:02.217912+03:00,2.8499999999999996,0,17
2025-05-26 17:55:02.245762+03:00,2.8499999999999996,0,17
2025-05-26 17:58:02.207629+03:00,2.8499999999999996,0,17
2025-05-26 18:01:02.214972+03:00,2.8499999999999996,0,18
2025-05-26 18:04:02.676586+03:00,10.45,0,18
2025-05-26 18:07:02.153571+03:00,10.45,0,18
2025-05-26 18:10:02.147983+03:00,10.45,0,18
2025-05-26 18:13:02.176178+03:00,10.45,0,18
2025-05-26 18:16:02.111715+03:00,10.45,0,18
2025-05-26 18:19:02.121294+03:00,10.45,0,18
2025-05-26 18:22:02.097296+03:00,10.45,0,18
2025-05-26 18:25:02.056817+03:00,10.45,0,18
2025-05-26 18:28:02.116263+03:00,10.45,0,18
2025-05-26 18:31:02.043166+03:00,10.45,0,18
2025-05-26 18:34:02.085689+03:00,10.45,0,18
2025-05-26 18:37:02.445526+03:00,3.8,0,18
2025-05-26 18:40:02.050876+03:00,3.8,0,18
2025-05-26 18:43:02.025351+03:00,3.8,0,18
2025-05-26 18:46:02.049917+03:00,3.8,0,18
2025-05-26 18:49:01.991223+03:00,3.8,0,18
2025-05-26 18:52:02.132707+03:00,3.8,0,18
2025-05-26 18:55:01.989946+03:00,3.8,0,18
2025-05-26 18:58:01.964500+03:00,3.8,0,18
2025-05-26 19:01:02.039407+03:00,3.8,0,19
2025-05-26 19:04:02.030851+03:00,3.8,0,19
2025-05-26 19:07:02.041389+03:00,3.8,0,19
2025-05-26 19:10:02.500871+03:00,3.8,0,19
2025-05-26 19:13:02.027681+03:00,3.8,0,19
2025-05-26 19:16:02.037790+03:00,3.8,0,19
2025-05-26 19:19:01.914946+03:00,3.8,0,19
2025-05-26 19:22:02.058514+03:00,3.8,0,19
2025-05-26 19:25:02.037532+03:00,3.8,0,19
2025-05-26 19:28:02.066282+03:00,3.8,0,19
2025-05-26 19:31:02.060202+03:00,3.8,0,19
2025-05-26 19:34:02.038011+03:00,3.8,0,19
2025-05-26 19:37:01.899123+03:00,3.8,0,19
2025-05-26 19:40:02.344227+03:00,3.8,0,19
2025-05-26 19:43:02.355160+03:00,2.8499999999999996,0,19
2025-05-26 19:46:02.032557+03:00,2.8499999999999996,0,19
2025-05-26 19:49:01.979672+03:00,2.8499999999999996,0,19
2025-05-26 19:52:01.940345+03:00,2.8499999999999996,0,19
2025-05-26 19:55:01.935152+03:00,2.8499999999999996,0,19
2025-05-26 19:58:01.980061+03:00,2.8499999999999996,0,19
2025-05-26 20:01:02.010628+03:00,2.8499999999999996,0,20
2025-05-26 20:04:02.001945+03:00,2.8499999999999996,0,20
2025-05-26 20:07:01.879770+03:00,2.8499999999999996,0,20
2025-05-26 20:10:02.007081+03:00,2.8499999999999996,0,20
2025-05-26 20:13:02.216522+03:00,2.8499999999999996,0,20
2025-05-26 20:16:02.206911+03:00,2.8499999999999996,0,20
2025-05-26 20:19:01.885087+03:00,2.8499999999999996,0,20
2025-05-26 20:22:01.946001+03:00,2.8499999999999996,0,20
2025-05-26 20:25:01.940621+03:00,2.8499999999999996,0,20
2025-05-26 20:28:01.934854+03:00,2.8499999999999996,0,20
2025-05-26 20:31:02.212087+03:00,2.8499999999999996,0,20
2025-05-26 20:34:01.930914+03:00,2.8499999999999996,0,20
2025-05-26 20:37:01.924697+03:00,2.8499999999999996,0,20
2025-05-26 20:40:01.940199+03:00,2.8499999999999996,0,20
2025-05-26 20:43:01.964381+03:00,2.8499999999999996,0,20
2025-05-26 20:46:01.942361+03:00,2.8499999999999996,0,20
2025-05-26 20:49:02.550263+03:00,2.8499999999999996,0,20
2025-05-26 20:52:01.926964+03:00,2.8499999999999996,0,20
2025-05-26 20:55:01.838166+03:00,2.8499999999999996,0,20
2025-05-26 20:58:01.872894+03:00,2.8499999999999996,0,20
2025-05-26 21:01:01.866649+03:00,2.8499999999999996,0,21
2025-05-26 21:04:01.842975+03:00,2.8499999999999996,0,21
2025-05-26 21:07:01.886249+03:00,2.8499999999999996,0,21
2025-05-26 21:10:01.980391+03:00,2.8499999999999996,0,21
2025-05-26 21:13:01.856649+03:00,2.8499999999999996,0,21
2025-05-26 21:16:01.850228+03:00,2.8499999999999996,0,21
2025-05-26 21:19:01.875270+03:00,2.8499999999999996,0,21
2025-05-26 21:22:02.145282+03:00,2.8499999999999996,0,21
2025-05-26 21:25:01.804216+03:00,2.8499999999999996,0,21
2025-05-26 21:28:01.813842+03:00,2.8499999999999996,0,21
2025-05-26 21:31:01.838718+03:00,2.8499999999999996,0,21
2025-05-26 21:34:01.797799+03:00,2.8499999999999996,0,21
2025-05-26 21:37:01.790331+03:00,2.8499999999999996,0,21
2025-05-26 21:40:01.799752+03:00,2.8499999999999996,0,21
2025-05-26 21:43:01.782061+03:00,2.8499999999999996,0,21
2025-05-26 21:46:02.142272+03:00,2.8499999999999996,0,21
2025-05-26 21:49:01.784791+03:00,2.8499999999999996,0,21
2025-05-26 21:52:01.794183+03:00,2.8499999999999996,0,21
2025-05-26 21:55:02.170469+03:00,0.0,0,21
2025-05-26 21:58:01.762875+03:00,0.0,0,21
2025-05-26 22:01:01.805775+03:00,0.0,0,22
2025-05-26 22:04:01.765033+03:00,0.0,0,22
2025-05-26 22:07:01.795036+03:00,0.0,0,22
2025-05-26 22:10:01.771552+03:00,0.0,0,22
2025-05-26 22:13:01.780611+03:00,0.0,0,22
2025-05-26 22:16:01.723833+03:00,0.0,0,22
2025-05-26 22:19:01.683033+03:00,0.0,0,22
2025-05-26 22:22:02.159944+03:00,0.0,0,22
2025-05-26 22:25:01.752411+03:00,0.0,0,22
2025-05-26 22:28:02.045230+03:00,0.0,0,22
2025-05-26 22:31:01.739983+03:00,0.0,0,22
2025-05-26 22:34:01.666006+03:00,0.0,0,22
2025-05-26 22:37:01.692296+03:00,0.0,0,22
2025-05-26 22:40:02.086850+03:00,0.0,0,22
2025-05-26 22:43:01.694711+03:00,0.0,0,22
2025-05-26 22:46:01.723336+03:00,0.0,0,22
2025-05-26 22:49:01.697015+03:00,0.0,0,22
2025-05-26 22:52:01.708869+03:00,0.0,0,22
2025-05-26 22:55:01.667094+03:00,0.0,0,22
2025-05-26 22:58:01.713279+03:00,0.0,0,22
2025-05-26 23:01:02.039058+03:00,2.8499999999999996,0,23
2025-05-26 23:04:01.661878+03:00,2.8499999999999996,0,23
2025-05-26 23:07:01.687528+03:00,2.8499999999999996,0,23
2025-05-26 23:10:01.733424+03:00,2.8499999999999996,0,23
2025-05-26 23:13:01.806880+03:00,2.8499999999999996,0,23
2025-05-26 23:16:01.633013+03:00,2.8499999999999996,0,23
2025-05-26 23:19:01.675993+03:00,2.8499999999999996,0,23
2025-05-26 23:22:01.619686+03:00,2.8499999999999996,0,23
2025-05-26 23:25:01.561807+03:00,2.8499999999999996,0,23
2025-05-26 23:28:01.667937+03:00,2.8499999999999996,0,23
2025-05-26 23:31:01.573644+03:00,2.8499999999999996,0,23
2025-05-26 23:34:01.931929+03:00,2.8499999999999996,0,23
2025-05-26 23:37:01.539555+03:00,2.8499999999999996,0,23
2025-05-26 23:40:01.650452+03:00,2.8499999999999996,0,23
2025-05-26 23:43:01.538408+03:00,2.8499999999999996,0,23
2025-05-26 23:46:01.632335+03:00,2.8499999999999996,0,23
2025-05-26 23:49:01.643805+03:00,2.8499999999999996,0,23
2025-05-26 23:52:01.624276+03:00,2.8499999999999996,0,23
2025-05-26 23:55:01.547373+03:00,2.8499999999999996,0,23
2025-05-26 23:58:01.539469+03:00,2.8499999999999996,0,23
2025-05-27 00:01:01.531866+03:00,2.8499999999999996,1,0
2025-05-27 00:04:01.707554+03:00,2.8499999999999996,1,0
2025-05-27 00:07:01.983581+03:00,0.95,1,0
2025-05-27 00:10:01.558895+03:00,0.95,1,0
2025-05-27 00:13:01.513712+03:00,0.95,1,0
2025-05-27 00:16:01.491466+03:00,0.95,1,0
2025-05-27 00:19:01.529356+03:00,0.95,1,0
2025-05-27 00:22:01.529058+03:00,0.95,1,0
2025-05-27 00:25:01.563677+03:00,0.95,1,0
2025-05-27 00:28:01.579968+03:00,0.95,1,0
2025-05-27 00:31:01.548309+03:00,0.95,1,0
2025-05-27 00:34:01.514488+03:00,0.95,1,0
2025-05-27 00:37:01.854230+03:00,0.95,1,0
2025-05-27 00:40:01.857635+03:00,0.95,1,0
2025-05-27 00:43:01.656913+03:00,0.95,1,0
2025-05-27 00:46:01.573566+03:00,0.95,1,0
2025-05-27 00:49:01.542813+03:00,0.95,1,0
2025-05-27 00:52:01.507348+03:00,0.95,1,0
2025-05-27 00:55:01.559072+03:00,0.95,1,0
2025-05-27 00:58:01.743139+03:00,0.95,1,0
2025-05-27 01:01:01.529794+03:00,0.95,1,1
2025-05-27 01:04:01.496506+03:00,0.95,1,1
2025-05-27 01:07:01.529252+03:00,0.95,1,1
2025-05-27 01:10:01.563536+03:00,0.95,1,1
2025-05-27 01:13:02.013469+03:00,2.8499999999999996,1,1
2025-05-27 01:16:01.481446+03:00,2.8499999999999996,1,1
2025-05-27 01:19:01.498950+03:00,2.8499999999999996,1,1
2025-05-27 01:22:01.539561+03:00,2.8499999999999996,1,1
2025-05-27 01:25:01.404742+03:00,2.8499999999999996,1,1
2025-05-27 01:28:01.387827+03:00,2.8499999999999996,1,1
2025-05-27 01:31:01.570085+03:00,2.8499999999999996,1,1
2025-05-27 01:34:01.349511+03:00,2.8499999999999996,1,1
2025-05-27 01:37:01.366708+03:00,2.8499999999999996,1,1
2025-05-27 01:40:01.432555+03:00,2.8499999999999996,1,1
2025-05-27 01:43:01.430529+03:00,2.8499999999999996,1,1
2025-05-27 01:46:01.673360+03:00,2.8499999999999996,1,1
2025-05-27 01:49:01.560273+03:00,2.8499999999999996,1,1
2025-05-27 01:52:01.444924+03:00,2.8499999999999996,1,1
2025-05-27 01:55:01.374541+03:00,2.8499999999999996,1,1
2025-05-27 01:58:01.374265+03:00,2.8499999999999996,1,1
2025-05-27 02:01:01.340960+03:00,2.8499999999999996,1,2
2025-05-27 02:04:01.323812+03:00,2.8499999999999996,1,2
2025-05-27 02:07:01.303824+03:00,2.8499999999999996,1,2
2025-05-27 02:10:01.347792+03:00,2.8499999999999996,1,2
2025-05-27 02:13:01.334193+03:00,2.8499999999999996,1,2
2025-05-27 02:16:01.298668+03:00,2.8499999999999996,1,2
2025-05-27 02:19:01.616643+03:00,7.6,1,2
2025-05-27 02:22:01.326744+03:00,7.6,1,2
2025-05-27 02:25:01.284492+03:00,7.6,1,2
2025-05-27 02:28:01.277353+03:00,7.6,1,2
2025-05-27 02:31:01.271113+03:00,7.6,1,2
2025-05-27 02:34:01.215604+03:00,7.6,1,2
2025-05-27 02:37:01.490331+03:00,7.6,1,2
2025-05-27 02:40:01.251789+03:00,7.6,1,2
2025-05-27 02:43:01.207883+03:00,7.6,1,2
2025-05-27 02:46:01.249442+03:00,7.6,1,2
2025-05-27 02:49:01.190660+03:00,7.6,1,2
2025-05-27 02:52:01.515772+03:00,6.6499999999999995,1,2
2025-05-27 02:55:01.190826+03:00,6.6499999999999995,1,2
2025-05-27 02:58:01.207936+03:00,6.6499999999999995,1,2
2025-05-27 03:01:01.166010+03:00,6.6499999999999995,1,3
2025-05-27 03:04:01.157800+03:00,6.6499999999999995,1,3
2025-05-27 03:07:01.182435+03:00,6.6499999999999995,1,3
2025-05-27 03:10:01.242160+03:00,6.6499999999999995,1,3
2025-05-27 03:13:01.165529+03:00,6.6499999999999995,1,3
2025-05-27 03:16:01.156817+03:00,6.6499999999999995,1,3
2025-05-27 03:19:01.131878+03:00,6.6499999999999995,1,3
2025-05-27 03:22:01.165781+03:00,6.6499999999999995,1,3
2025-05-27 03:25:01.510022+03:00,6.6499999999999995,1,3
2025-05-27 03:28:01.153040+03:00,6.6499999999999995,1,3
2025-05-27 03:31:01.146740+03:00,6.6499999999999995,1,3
2025-05-27 03:34:01.173839+03:00,6.6499999999999995,1,3
2025-05-27 03:37:01.150606+03:00,6.6499999999999995,1,3
2025-05-27 03:40:01.447440+03:00,6.6499999999999995,1,3
2025-05-27 03:43:01.173158+03:00,6.6499999999999995,1,3
2025-05-27 03:46:01.184820+03:00,6.6499999999999995,1,3
2025-05-27 03:49:01.346093+03:00,6.6499999999999995,1,3
2025-05-27 03:52:01.137412+03:00,6.6499999999999995,1,3
2025-05-27 03:55:01.181634+03:00,6.6499999999999995,1,3
2025-05-27 03:58:01.768416+03:00,4.75,1,3
2025-05-27 04:01:01.133321+03:00,4.75,1,4
2025-05-27 04:04:01.119035+03:00,4.75,1,4
2025-05-27 04:07:01.125362+03:00,4.75,1,4
2025-05-27 04:10:01.120335+03:00,4.75,1,4
2025-05-27 04:13:01.097169+03:00,4.75,1,4
2025-05-27 04:16:01.143913+03:00,4.75,1,4
2025-05-27 04:19:01.050712+03:00,4.75,1,4
2025-05-27 04:22:01.111299+03:00,4.75,1,4
2025-05-27 04:25:01.128962+03:00,4.75,1,4
2025-05-27 04:28:01.095112+03:00,4.75,1,4
2025-05-27 04:31:01.711653+03:00,4.75,1,4
2025-05-27 04:34:01.121168+03:00,4.75,1,4
2025-05-27 04:37:01.139741+03:00,4.75,1,4
2025-05-27 04:40:01.157382+03:00,4.75,1,4
2025-05-27 04:43:01.075814+03:00,4.75,1,4
2025-05-27 04:46:01.076954+03:00,4.75,1,4
2025-05-27 04:49:01.328165+03:00,4.75,1,4
2025-05-27 04:52:01.245693+03:00,4.75,1,4
2025-05-27 04:55:01.080159+03:00,4.75,1,4
2025-05-27 04:58:01.048074+03:00,4.75,1,4
2025-05-27 05:01:01.100430+03:00,4.75,1,5
2025-05-27 05:04:01.469726+03:00,16.15,1,5
2025-05-27 05:07:01.085398+03:00,16.15,1,5
2025-05-27 05:10:01.152903+03:00,16.15,1,5
2025-05-27 05:13:01.052743+03:00,16.15,1,5
2025-05-27 05:16:01.001314+03:00,16.15,1,5
2025-05-27 05:19:01.061793+03:00,16.15,1,5
2025-05-27 05:22:01.193136+03:00,16.15,1,5
2025-05-27 05:25:00.990851+03:00,16.15,1,5
2025-05-27 05:28:00.991585+03:00,16.15,1,5
2025-05-27 05:31:00.952868+03:00,16.15,1,5
2025-05-27 05:34:00.918785+03:00,16.15,1,5
2025-05-27 05:37:01.319183+03:00,16.15,1,5
2025-05-27 05:40:00.987904+03:00,16.15,1,5
2025-05-27 05:43:00.880782+03:00,16.15,1,5
2025-05-27 05:46:00.872303+03:00,16.15,1,5
2025-05-27 05:49:00.917362+03:00,16.15,1,5
2025-05-27 05:52:00.854767+03:00,16.15,1,5
2025-05-27 05:55:00.863095+03:00,16.15,1,5
2025-05-27 05:58:00.887502+03:00,16.15,1,5
2025-05-27 06:01:00.845819+03:00,16.15,1,6
2025-05-27 06:04:00.836900+03:00,16.15,1,6
2025-05-27 06:07:00.855862+03:00,16.15,1,6
2025-05-27 06:10:01.651655+03:00,30.4,1,6
2025-05-27 06:13:00.873978+03:00,30.4,1,6
2025-05-27 06:16:01.100598+03:00,30.4,1,6
2025-05-27 06:19:00.895357+03:00,30.4,1,6
2025-05-27 06:22:00.836079+03:00,30.4,1,6
2025-05-27 06:25:00.877899+03:00,30.4,1,6
2025-05-27 06:28:00.856676+03:00,30.4,1,6
2025-05-27 06:31:00.840396+03:00,30.4,1,6
2025-05-27 06:34:00.984129+03:00,30.4,1,6
2025-05-27 06:37:00.827400+03:00,30.4,1,6
2025-05-27 06:40:00.838360+03:00,30.4,1,6
2025-05-27 06:43:01.132571+03:00,52.25,1,6
2025-05-27 06:46:00.875724+03:00,52.25,1,6
2025-05-27 06:49:00.855839+03:00,52.25,1,6
2025-05-27 06:52:00.813863+03:00,52.25,1,6
2025-05-27 06:55:00.840583+03:00,52.25,1,6
2025-05-27 06:58:00.801291+03:00,52.25,1,6
2025-05-27 07:01:00.794927+03:00,52.25,1,7
2025-05-27 07:04:00.820097+03:00,52.25,1,7
2025-05-27 07:07:00.814313+03:00,52.25,1,7
2025-05-27 07:10:00.900720+03:00,52.25,1,7
2025-05-27 07:13:00.855770+03:00,52.25,1,7
2025-05-27 07:16:01.234377+03:00,52.25,1,7
2025-05-27 07:19:00.878606+03:00,52.25,1,7
2025-05-27 07:22:00.786745+03:00,52.25,1,7
2025-05-27 07:25:00.703761+03:00,52.25,1,7
2025-05-27 07:28:00.729963+03:00,52.25,1,7
2025-05-27 07:31:00.722377+03:00,52.25,1,7
2025-05-27 07:34:00.697906+03:00,52.25,1,7
2025-05-27 07:37:01.040917+03:00,52.25,1,7
2025-05-27 07:40:00.715861+03:00,52.25,1,7
2025-05-27 07:43:00.708859+03:00,52.25,1,7
2025-05-27 07:46:00.701299+03:00,52.25,1,7
2025-05-27 07:49:01.085594+03:00,61.75,1,7
2025-05-27 07:52:00.729745+03:00,61.75,1,7
2025-05-27 07:55:00.707049+03:00,61.75,1,7
2025-05-27 07:58:00.700172+03:00,61.75,1,7
2025-05-27 08:01:00.743753+03:00,61.75,1,8
2025-05-27 08:04:00.703815+03:00,61.75,1,8
2025-05-27 08:07:00.697628+03:00,61.75,1,8
2025-05-27 08:10:00.690992+03:00,61.75,1,8
2025-05-27 08:13:00.720462+03:00,61.75,1,8
2025-05-27 08:16:00.695614+03:00,61.75,1,8
2025-05-27 08:19:00.721955+03:00,61.75,1,8
2025-05-27 08:22:01.005120+03:00,61.75,1,8
2025-05-27 08:25:00.698781+03:00,61.75,1,8
2025-05-27 08:28:00.693832+03:00,61.75,1,8
2025-05-27 08:31:00.651007+03:00,61.75,1,8
2025-05-27 08:34:00.644170+03:00,61.75,1,8
2025-05-27 08:37:00.621225+03:00,61.75,1,8
2025-05-27 08:40:00.683119+03:00,61.75,1,8
2025-05-27 08:43:00.876644+03:00,61.75,1,8
2025-05-27 08:46:00.654456+03:00,61.75,1,8
2025-05-27 08:49:00.643504+03:00,61.75,1,8
2025-05-27 08:52:00.635140+03:00,61.75,1,8
2025-05-27 08:55:00.943650+03:00,47.5,1,8
2025-05-27 08:58:00.621930+03:00,47.5,1,8
2025-05-27 09:01:00.560335+03:00,47.5,1,9
2025-05-27 09:04:00.502570+03:00,47.5,1,9
2025-05-27 09:07:00.568635+03:00,47.5,1,9
2025-05-27 09:10:00.571668+03:00,47.5,1,9
2025-05-27 09:13:00.563749+03:00,47.5,1,9
2025-05-27 09:16:00.706084+03:00,47.5,1,9
2025-05-27 09:19:00.585242+03:00,47.5,1,9
2025-05-27 09:22:00.508063+03:00,47.5,1,9
2025-05-27 09:25:00.567753+03:00,47.5,1,9
2025-05-27 09:28:00.843663+03:00,47.5,1,9
2025-05-27 09:31:00.542130+03:00,47.5,1,9
2025-05-27 09:34:00.495391+03:00,47.5,1,9
2025-05-27 09:37:00.487670+03:00,47.5,1,9
2025-05-27 09:40:00.478895+03:00,47.5,1,9
2025-05-27 09:43:00.557307+03:00,47.5,1,9
2025-05-27 09:46:00.462476+03:00,47.5,1,9
2025-05-27 09:49:00.454608+03:00,47.5,1,9
2025-05-27 09:52:00.464839+03:00,47.5,1,9
2025-05-27 09:55:00.521832+03:00,47.5,1,9
2025-05-27 09:58:00.521329+03:00,47.5,1,9
2025-05-27 10:01:00.850258+03:00,35.15,1,10
2025-05-27 10:04:00.542366+03:00,35.15,1,10
2025-05-27 10:07:00.469128+03:00,35.15,1,10
2025-05-27 10:10:00.513455+03:00,35.15,1,10
2025-05-27 10:13:00.523359+03:00,35.15,1,10
2025-05-27 10:16:00.500107+03:00,35.15,1,10
2025-05-27 10:19:00.468370+03:00,35.15,1,10
2025-05-27 10:22:00.892801+03:00,35.15,1,10
2025-05-27 10:25:00.451894+03:00,35.15,1,10
2025-05-27 10:28:00.411189+03:00,35.15,1,10
2025-05-27 10:31:00.353490+03:00,35.15,1,10
2025-05-27 10:34:00.762387+03:00,35.15,1,10
2025-05-27 10:37:00.672352+03:00,35.15,1,10
2025-05-27 10:40:00.397998+03:00,35.15,1,10
2025-05-27 10:43:00.395273+03:00,35.15,1,10
2025-05-27 10:46:00.402871+03:00,35.15,1,10
2025-05-27 10:49:00.343592+03:00,35.15,1,10
2025-05-27 10:52:00.334624+03:00,35.15,1,10
2025-05-27 10:55:00.525809+03:00,35.15,1,10
2025-05-27 10:58:00.383174+03:00,35.15,1,10
2025-05-27 11:01:00.341228+03:00,35.15,1,11
2025-05-27 11:04:00.315623+03:00,35.15,1,11
2025-05-27 11:07:00.726118+03:00,24.7,1,11
2025-05-27 11:10:00.354457+03:00,24.7,1,11
2025-05-27 11:13:00.432998+03:00,24.7,1,11
2025-05-27 11:16:00.340334+03:00,24.7,1,11
2025-05-27 11:19:00.400430+03:00,24.7,1,11
2025-05-27 11:22:00.327031+03:00,24.7,1,11
2025-05-27 11:25:00.270278+03:00,24.7,1,11
2025-05-27 11:28:00.849648+03:00,24.7,1,11
2025-05-27 11:31:00.347835+03:00,24.7,1,11
2025-05-27 11:34:00.393025+03:00,24.7,1,11
2025-05-27 11:37:00.373696+03:00,24.7,1,11
2025-05-27 11:40:00.734635+03:00,24.7,1,11
2025-05-27 11:43:00.396440+03:00,24.7,1,11
2025-05-27 11:46:00.371603+03:00,24.7,1,11
2025-05-27 11:49:00.335645+03:00,24.7,1,11
2025-05-27 11:52:00.327744+03:00,24.7,1,11
2025-05-27 11:55:00.323789+03:00,24.7,1,11
2025-05-27 11:58:00.369408+03:00,24.7,1,11
2025-05-27 12:01:00.262927+03:00,24.7,1,12
2025-05-27 12:04:00.374533+03:00,24.7,1,12
2025-05-27 12:07:00.369412+03:00,24.7,1,12
2025-05-27 12:10:00.347982+03:00,24.7,1,12
2025-05-27 12:13:00.678287+03:00,21.85,1,12
2025-05-27 12:16:00.320646+03:00,21.85,1,12
2025-05-27 12:19:00.358783+03:00,21.85,1,12
2025-05-27 12:22:00.267262+03:00,21.85,1,12
2025-05-27 12:25:00.330150+03:00,21.85,1,12
2025-05-27 12:28:00.375801+03:00,21.85,1,12
2025-05-27 12:31:00.247409+03:00,21.85,1,12
2025-05-27 12:34:00.258584+03:00,21.85,1,12
2025-05-27 12:37:00.234700+03:00,21.85,1,12
2025-05-27 12:40:00.245405+03:00,21.85,1,12
2025-05-27 12:43:00.224481+03:00,21.85,1,12
2025-05-27 12:46:00.568061+03:00,12.35,1,12
2025-05-27 12:49:00.261132+03:00,12.35,1,12
2025-05-27 12:52:00.204270+03:00,12.35,1,12
2025-05-27 12:55:00.197742+03:00,12.35,1,12
2025-05-27 12:58:00.190489+03:00,12.35,1,12
2025-05-27 13:01:00.199117+03:00,12.35,1,13
2025-05-27 13:04:00.175251+03:00,12.35,1,13
2025-05-27 13:07:00.226871+03:00,12.35,1,13
2025-05-27 13:10:00.186996+03:00,12.35,1,13
2025-05-27 13:13:00.196861+03:00,12.35,1,13
2025-05-27 13:16:00.174566+03:00,12.35,1,13
2025-05-27 13:19:00.499607+03:00,12.35,1,13
2025-05-27 13:22:00.192959+03:00,12.35,1,13
2025-05-27 13:25:00.169963+03:00,12.35,1,13
2025-05-27 13:28:00.166130+03:00,12.35,1,13
2025-05-27 13:31:00.159569+03:00,12.35,1,13
2025-05-27 13:34:00.136408+03:00,12.35,1,13
2025-05-27 13:37:00.146647+03:00,12.35,1,13
2025-05-27 13:40:00.356594+03:00,12.35,1,13
2025-05-27 13:43:00.133294+03:00,12.35,1,13
2025-05-27 13:46:00.076699+03:00,12.35,1,13
2025-05-27 13:49:00.070432+03:00,12.35,1,13
2025-05-27 13:52:00.418237+03:00,14.25,1,13
2025-05-27 13:55:00.075713+03:00,14.25,1,13
2025-05-27 13:58:00.100717+03:00,14.25,1,13
2025-05-27 14:01:00.058811+03:00,14.25,1,14
2025-05-27 14:04:00.066748+03:00,14.25,1,14
2025-05-27 14:07:00.041668+03:00,14.25,1,14
2025-05-27 14:10:00.033086+03:00,14.25,1,14
2025-05-27 14:13:00.024058+03:00,14.25,1,14
2025-05-27 14:16:00.008604+03:00,14.25,1,14
2025-05-27 14:19:00.015569+03:00,14.25,1,14
2025-05-27 14:22:00.039747+03:00,14.25,1,14
2025-05-27 14:25:00.414252+03:00,14.25,1,14
2025-05-27 14:27:59.988506+03:00,14.25,1,14
2025-05-27 14:30:59.979069+03:00,14.25,1,14
2025-05-27 14:33:59.920158+03:00,14.25,1,14
2025-05-27 14:36:59.978207+03:00,14.25,1,14
2025-05-27 14:39:59.989764+03:00,14.25,1,14
2025-05-27 14:43:00.032992+03:00,14.25,1,14
2025-05-27 14:46:00.138265+03:00,14.25,1,14
2025-05-27 14:48:59.879842+03:00,14.25,1,14
2025-05-27 14:51:59.887657+03:00,14.25,1,14
2025-05-27 14:54:59.962157+03:00,14.25,1,14
2025-05-27 14:58:00.253877+03:00,34.199999999999996,1,14
2025-05-27 15:00:59.928481+03:00,34.199999999999996,1,15
2025-05-27 15:04:00.081816+03:00,34.199999999999996,1,15
2025-05-27 15:06:59.941394+03:00,34.199999999999996,1,15
2025-05-27 15:10:00.021771+03:00,34.199999999999996,1,15
2025-05-27 15:13:00.031221+03:00,34.199999999999996,1,15
2025-05-27 15:15:59.990672+03:00,34.199999999999996,1,15
2025-05-27 15:18:59.947579+03:00,34.199999999999996,1,15
2025-05-27 15:22:00.207595+03:00,34.199999999999996,1,15
2025-05-27 15:24:59.916979+03:00,34.199999999999996,1,15
2025-05-27 15:27:59.995833+03:00,34.199999999999996,1,15
2025-05-27 15:31:00.356945+03:00,34.199999999999996,1,15
2025-05-27 15:33:59.867145+03:00,34.199999999999996,1,15
2025-05-27 15:36:59.948311+03:00,34.199999999999996,1,15
2025-05-27 15:39:59.955498+03:00,34.199999999999996,1,15
2025-05-27 15:42:59.986705+03:00,34.199999999999996,1,15
2025-05-27 15:46:00.047011+03:00,34.199999999999996,1,15
2025-05-27 15:48:59.956752+03:00,34.199999999999996,1,15
2025-05-27 15:51:59.892965+03:00,34.199999999999996,1,15
2025-05-27 15:54:59.849542+03:00,34.199999999999996,1,15
2025-05-27 15:57:59.841055+03:00,34.199999999999996,1,15
2025-05-27 16:00:59.850741+03:00,34.199999999999996,1,16
2025-05-27 16:04:00.208699+03:00,36.1,1,16
2025-05-27 16:06:59.784705+03:00,36.1,1,16
2025-05-27 16:09:59.859996+03:00,36.1,1,16
2025-05-27 16:13:00.127907+03:00,36.1,1,16
2025-05-27 16:15:59.754183+03:00,36.1,1,16
2025-05-27 16:18:59.812685+03:00,36.1,1,16
2025-05-27 16:21:59.805402+03:00,36.1,1,16
2025-05-27 16:24:59.781270+03:00,36.1,1,16
2025-05-27 16:27:59.893520+03:00,36.1,1,16
2025-05-27 16:31:00.317764+03:00,36.1,1,16
2025-05-27 16:33:59.842633+03:00,36.1,1,16
2025-05-27 16:36:59.975040+03:00,36.1,1,16
2025-05-27 16:39:59.953803+03:00,36.1,1,16
2025-05-27 16:42:59.861569+03:00,36.1,1,16
2025-05-27 16:45:59.905620+03:00,36.1,1,16
2025-05-27 16:48:59.781843+03:00,36.1,1,16
2025-05-27 16:51:59.892669+03:00,36.1,1,16
2025-05-27 16:54:59.819660+03:00,36.1,1,16
2025-05-27 16:57:59.813407+03:00,36.1,1,16
2025-05-27 17:01:00.064592+03:00,36.1,1,17
2025-05-27 17:04:00.359485+03:00,25.65,1,17
2025-05-27 17:06:59.836258+03:00,25.65,1,17
2025-05-27 17:10:00.017064+03:00,25.65,1,17
2025-05-27 17:12:59.875167+03:00,25.65,1,17
2025-05-27 17:15:59.801389+03:00,25.65,1,17
2025-05-27 17:18:59.945677+03:00,25.65,1,17
